# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1664954592.15225 0.819976 -11.570059 0.161674 0.002388 -0.003237 -0.775125 0.631795 0.0000042777 -0.0000002123 0.0000003341 0.0000047175 0.0000032860 0.0004071012 0.0581286026 0.0035235653 0.0000515060 0.0092581194 0.0000041577 0.0035025539
1664954592.25225 0.794086 -11.686769 0.165296 0.001478 -0.004298 -0.778186 0.628017 0.0000041875 -0.0000001850 0.0000009944 0.0000046404 0.0000033212 0.0004071264 0.0592363620 0.0034646439 0.0000548811 0.0093020406 0.0000013283 0.0034947408
1664954592.35224 0.770537 -11.806060 0.167026 0.001193 -0.003635 -0.780766 0.624812 0.0000042031 -0.0000002244 0.0000012504 0.0000046860 0.0000030448 0.0004071760 0.0603970931 0.0033933142 0.0000573970 0.0093957903 -0.0000138511 0.0034855097
1664954592.45224 0.743540 -11.927046 0.165722 0.002052 -0.002846 -0.784936 0.619567 0.0000042039 -0.0000002664 0.0000002793 0.0000047177 0.0000029819 0.0004072384 0.0615616160 0.0033119002 0.0000591223 0.0094880455 -0.0000313180 0.0034765492
1664954592.55229 0.714756 -12.041187 0.180448 0.000521 -0.003100 -0.788523 0.614997 0.0000041594 -0.0000001365 0.0000017300 0.0000041991 0.0000021420 0.0004067264 0.0626667401 0.0032568209 0.0000651209 0.0095213727 -0.0000479227 0.0034451252
1664954592.65229 0.686115 -12.143914 0.182652 -0.000074 -0.004611 -0.791922 0.610605 0.0000041517 -0.0000001227 0.0000024744 0.0000041774 0.0000029443 0.0004066932 0.0637612778 0.0031359958 0.0000674858 0.0095929726 -0.0000694920 0.0034310406
1664954592.75229 0.655880 -12.249111 0.185420 0.000977 -0.004215 -0.795191 0.606343 0.0000041287 -0.0000001134 0.0000016114 0.0000041423 0.0000032942 0.0004066701 0.0648155278 0.0030320225 0.0000718898 0.0096828470 -0.0000834627 0.0034160735
1664954592.85230 0.625313 -12.351413 0.186847 0.001220 -0.004746 -0.799006 0.601303 0.0000040719 -0.0000001036 0.0000015676 0.0000040367 0.0000037149 0.0004066038 0.0658695163 0.0029235471 0.0000756658 0.0097469135 -0.0000958012 0.0033975974
1664954592.95230 0.594776 -12.453570 0.180656 0.002224 -0.004695 -0.806476 0.591244 0.0000040704 -0.0000001087 0.0000007335 0.0000040215 0.0000042135 0.0004066132 0.0668883812 0.0028015116 0.0000796940 0.0098215069 -0.0001067150 0.0033794157
1664954593.05238 0.561269 -12.552374 0.183652 0.004594 -0.005862 -0.813006 0.582207 0.0000040753 -0.0000001114 -0.0000001495 0.0000040608 0.0000059798 0.0004066016 0.0678772774 0.0026825988 0.0000842347 0.0098845934 -0.0001128389 0.0033612660
1664954593.15257 0.541886 -12.640032 0.179216 0.005492 -0.003647 -0.822510 0.568712 0.0000041166 -0.0000001107 -0.0000018132 0.0000040416 0.0000052332 0.0004066313 0.0688094802 0.0026099122 0.0000900921 0.0099491770 -0.0001104231 0.0033409701
1664954593.25270 0.521409 -12.712463 0.182310 0.006449 -0.001715 -0.830958 0.556295 0.0000041664 -0.0000001106 -0.0000035384 0.0000040377 0.0000040737 0.0004066837 0.0695938185 0.0025530229 0.0000984906 0.0099507465 -0.0000958395 0.0033213293
1664954593.35271 0.494216 -12.767462 0.184873 0.008603 -0.001648 -0.836389 0.548067 0.0000042014 -0.0000001217 -0.0000051147 0.0000040527 0.0000049997 0.0004066536 0.0702043805 0.0024521149 0.0001131417 0.0098726509 -0.0000888905 0.0032983012
1664954593.45272 0.482100 -12.798568 0.184909 0.007376 -0.000165 -0.843399 0.537237 0.0000042000 -0.0000000940 -0.0000050283 0.0000040253 0.0000034207 0.0004067174 0.0706009088 0.0024099738 0.0001315694 0.0096613523 -0.0000703769 0.0032727801
1664954593.55271 0.468901 -12.828582 0.182323 0.008475 -0.001241 -0.849199 0.528004 0.0000042197 -0.0000001044 -0.0000053122 0.0000040555 0.0000045847 0.0004067198 0.0707539746 0.0023496819 0.0001551204 0.0093660943 -0.0000553343 0.0032445294
1664954593.65271 0.471883 -12.849919 0.179776 0.008046 0.000258 -0.855584 0.517601 0.0000042250 -0.0000000787 -0.0000056856 0.0000040161 0.0000032704 0.0004067562 0.0709781157 0.0023707541 0.0001735664 0.0091059900 -0.0000251500 0.0032185200
1664954593.75272 0.473624 -12.858991 0.177158 0.005537 0.000404 -0.857917 0.513758 0.0000041594 -0.0000000373 -0.0000039315 0.0000039719 0.0000021159 0.0004068128 0.0710447413 0.0023809579 0.0001896698 0.0088945226 0.0000017298 0.0031942829
1664954593.85272 0.461273 -12.872264 0.175407 0.005471 -0.002379 -0.860515 0.509390 0.0000041189 -0.0000000384 -0.0000027435 0.0000039678 0.0000040100 0.0004068085 0.0711438911 0.0023230689 0.0002006507 0.0088071266 0.0000068452 0.0031690964
1664954593.95272 0.446995 -12.907747 0.172190 0.006009 -0.002854 -0.862306 0.506344 0.0000040654 -0.0000000411 -0.0000029129 0.0000039157 0.0000046060 0.0004067878 0.0714337149 0.0022620938 0.0002030332 0.0087365479 0.0000000747 0.0031438546
1664954594.05273 0.430737 -12.939083 0.170699 0.006161 -0.001413 -0.863006 0.505154 0.0000040244 -0.0000000408 -0.0000036050 0.0000038076 0.0000035976 0.0004067973 0.0719157623 0.0021948010 0.0001948641 0.0086742164 -0.0000004420 0.0031210782
1664954594.15272 0.410235 -12.959308 0.170502 0.007704 -0.001909 -0.864222 0.503047 0.0000039427 -0.0000000684 -0.0000044792 0.0000037434 0.0000046147 0.0004067429 0.0722427947 0.0020905238 0.0001862278 0.0084423796 -0.0000178795 0.0030954878
1664954594.25272 0.396223 -12.988556 0.171328 0.006742 -0.001447 -0.865090 0.501570 0.0000038771 -0.0000000532 -0.0000039033 0.0000036610 0.0000038515 0.0004067581 0.0724125831 0.0020310985 0.0001814149 0.0083720942 -0.0000232645 0.0030747059
1664954594.35272 0.379820 -13.018756 0.168738 0.005612 -0.002346 -0.866192 0.499675 0.0000037776 -0.0000000616 -0.0000028944 0.0000035906 0.0000040376 0.0004067387 0.0727183171 0.0019512926 0.0001715507 0.0082680163 -0.0000279377 0.0030518568
1664954594.45272 0.357459 -13.053518 0.167467 0.005733 -0.002598 -0.867222 0.497883 0.0000037487 -0.0000000546 -0.0000029056 0.0000035544 0.0000042797 0.0004067442 0.0731188419 0.0018491456 0.0001611759 0.0081798231 -0.0000299135 0.0030358502
1664954594.55272 0.331898 -13.092137 0.167011 0.006553 -0.003063 -0.869256 0.494309 0.0000037429 -0.0000000749 -0.0000033293 0.0000035368 0.0000048980 0.0004067396 0.0735322697 0.0017212135 0.0001498354 0.0080925853 -0.0000370333 0.0030203384
1664954594.65273 0.306396 -13.127483 0.164701 0.005606 -0.003914 -0.870853 0.491497 0.0000036573 -0.0000000257 -0.0000022417 0.0000034658 0.0000051830 0.0004067086 0.0739367680 0.0016110624 0.0001366733 0.0079960880 -0.0000357895 0.0030023543
1664954594.75273 0.283719 -13.171743 0.164830 0.004323 -0.003630 -0.872306 0.488928 0.0000036305 -0.0000000161 -0.0000016092 0.0000034261 0.0000043648 0.0004067476 0.0743513984 0.0014965699 0.0001290600 0.0079708854 -0.0000371280 0.0029901193
1664954594.85273 0.254627 -13.218134 0.163491 0.004795 -0.003045 -0.874539 0.484923 0.0000036219 -0.0000000208 -0.0000021747 0.0000033949 0.0000041356 0.0004067648 0.0748719751 0.0013543105 0.0001198857 0.0079337198 -0.0000379823 0.0029784289
1664954594.95273 0.224839 -13.266297 0.162172 0.005806 -0.002047 -0.876497 0.481367 0.0000036203 -0.0000000220 -0.0000032585 0.0000033628 0.0000038929 0.0004067594 0.0754055013 0.0012092625 0.0001116163 0.0079085283 -0.0000376133 0.0029678798
1664954595.05273 0.192085 -13.313193 0.160414 0.006331 -0.003010 -0.878826 0.477091 0.0000036090 -0.0000000260 -0.0000032550 0.0000033660 0.0000047142 0.0004067618 0.0759134218 0.0010440990 0.0001051024 0.0079021735 -0.0000393799 0.0029584455
1664954595.15273 0.160045 -13.364070 0.161535 0.005532 -0.003050 -0.881778 0.471622 0.0000036021 -0.0000000167 -0.0000027053 0.0000033461 0.0000044490 0.0004068022 0.0764673317 0.0008825008 0.0000990191 0.0079019184 -0.0000410217 0.0029501851
1664954595.25273 0.127290 -13.421411 0.161417 0.003153 -0.000678 -0.885033 0.465516 0.0000035983 0.0000000057 -0.0000019530 0.0000032899 0.0000018151 0.0004068825 0.0771202508 0.0007164920 0.0000916811 0.0078987703 -0.0000419838 0.0029430301
1664954595.35272 0.079525 -13.482939 0.159779 0.004110 -0.001823 -0.889265 0.457369 0.0000035963 -0.0000000005 -0.0000022229 0.0000032940 0.0000029709 0.0004069055 0.0777481753 0.0004709882 0.0000844218 0.0078854827 -0.0000488460 0.0029353123
1664954595.45272 0.035190 -13.541754 0.160095 0.005709 -0.002429 -0.895475 0.445069 0.0000036279 -0.0000000179 -0.0000032763 0.0000033199 0.0000039311 0.0004069467 0.0784430445 0.0002336808 0.0000768987 0.0078784811 -0.0000535161 0.0029292225
1664954595.55272 -0.006292 -13.598564 0.157020 0.007201 -0.002436 -0.903285 0.428974 0.0000036610 -0.0000000335 -0.0000042518 0.0000033395 0.0000045741 0.0004069679 0.0790378490 0.0000228612 0.0000721684 0.0079029935 -0.0000569881 0.0029232212
1664954595.65272 -0.035469 -13.648399 0.153907 0.007226 -0.002088 -0.912605 0.408774 0.0000036750 -0.0000000116 -0.0000045131 0.0000033459 0.0000041738 0.0004070849 0.0795987931 -0.0001245138 0.0000698657 0.0079396656 -0.0000535449 0.0029172281
1664954595.75274 -0.059931 -13.692859 0.154241 0.005920 -0.001380 -0.919804 0.392331 0.0000036745 0.0000000301 -0.0000037430 0.0000033432 0.0000029416 0.0004071701 0.0800434048 -0.0002492798 0.0000710906 0.0079659446 -0.0000480668 0.0029113735
1664954595.85272 -0.088092 -13.722295 0.154400 0.007691 -0.002887 -0.925157 0.379496 0.0000037018 0.0000000289 -0.0000046112 0.0000033816 0.0000046265 0.0004071892 0.0804401874 -0.0003911252 0.0000743291 0.0079846517 -0.0000433212 0.0029047980
1664954595.95273 -0.098478 -13.750122 0.154011 0.004146 -0.000188 -0.931393 0.363993 0.0000036340 0.0000000410 -0.0000029663 0.0000033458 0.0000013145 0.0004073185 0.0807472633 -0.0004399752 0.0000792857 0.0079390147 -0.0000319764 0.0028961641
1664954596.05273 -0.130353 -13.775796 0.153239 0.004235 -0.000902 -0.936078 0.351766 0.0000036491 0.0000000200 -0.0000027942 0.0000033604 0.0000019289 0.0004073967 0.0809635140 -0.0006099688 0.0000836615 0.0079171804 -0.0000326045 0.0028882371
1664954596.15273 -0.162097 -13.799293 0.151039 0.006720 -0.004191 -0.941501 0.336918 0.0000037364 -0.0000000489 -0.0000038391 0.0000034298 0.0000049925 0.0004074233 0.0812540849 -0.0007883419 0.0000843604 0.0079253631 -0.0000359517 0.0028810033
1664954596.25275 -0.180179 -13.824778 0.149044 0.004816 -0.001637 -0.947181 0.320658 0.0000037399 -0.0000000354 -0.0000031170 0.0000033889 0.0000024825 0.0004075435 0.0815970968 -0.0008924057 0.0000845060 0.0079353856 -0.0000330479 0.0028730763
1664954596.35274 -0.216940 -13.845447 0.145219 0.005874 -0.003778 -0.950173 0.311645 0.0000037792 -0.0000000886 -0.0000033940 0.0000034384 0.0000044853 0.0004075754 0.0817997669 -0.0010909556 0.0000846470 0.0079428936 -0.0000375367 0.0028650265
1664954596.45275 -0.250132 -13.871681 0.141864 0.006700 -0.005109 -0.953173 0.302309 0.0000038823 -0.0000000887 -0.0000037283 0.0000034661 0.0000058229 0.0004075884 0.0821240573 -0.0012690380 0.0000822580 0.0079623812 -0.0000388893 0.0028589403
1664954596.55274 -0.277197 -13.895226 0.139372 0.003648 -0.003458 -0.956379 0.292086 0.0000037675 0.0000000249 -0.0000017284 0.0000033642 0.0000039959 0.0004076587 0.0824308176 -0.0014205336 0.0000798232 0.0079632098 -0.0000381852 0.0028505015
1664954596.65274 -0.325471 -13.915546 0.135370 0.008296 -0.007011 -0.960668 0.277487 0.0000037981 -0.0000000356 -0.0000047152 0.0000034556 0.0000076365 0.0004075755 0.0826478708 -0.0016734296 0.0000759562 0.0079754239 -0.0000447360 0.0028427689
1664954596.75275 -0.346289 -13.943582 0.131174 0.007779 -0.005346 -0.967599 0.252316 0.0000037822 -0.0000000168 -0.0000049064 0.0000033916 0.0000060316 0.0004077271 0.0829910211 -0.0017938139 0.0000710009 0.0079837848 -0.0000408849 0.0028355920
1664954596.85274 -0.359669 -13.966176 0.129979 0.005217 -0.002537 -0.971277 0.237882 0.0000037382 0.0000000426 -0.0000035276 0.0000033204 0.0000031553 0.0004078886 0.0832569689 -0.0018680918 0.0000699946 0.0079926354 -0.0000324917 0.0028290370
1664954596.95276 -0.386980 -13.976369 0.129474 0.006270 -0.003876 -0.972531 0.232658 0.0000035462 -0.0000000439 -0.0000042276 0.0000032750 0.0000043656 0.0004078221 0.0833635656 -0.0020240358 0.0000706506 0.0079854807 -0.0000287338 0.0028192533
1664954597.05275 -0.414744 -13.992939 0.130087 0.005656 -0.003976 -0.973166 0.230000 0.0000035246 -0.0000000275 -0.0000036501 0.0000032431 0.0000042310 0.0004078443 0.0835439682 -0.0021665009 0.0000731928 0.0080016812 -0.0000256738 0.0028133616
1664954597.15276 -0.452154 -14.010866 0.130197 0.005182 -0.003846 -0.974404 0.224712 0.0000035156 -0.0000000299 -0.0000032801 0.0000032095 0.0000040986 0.0004078822 0.0837744386 -0.0023745501 0.0000722818 0.0080218033 -0.0000263574 0.0028077110
1664954597.25276 -0.501494 -14.028390 0.127721 0.008038 -0.005396 -0.976844 0.213734 0.0000035986 -0.0000001014 -0.0000053334 0.0000032311 0.0000058457 0.0004078594 0.0839772320 -0.0026476317 0.0000680305 0.0080307835 -0.0000330600 0.0028021102
1664954597.35277 -0.534855 -14.053030 0.126703 0.008082 -0.004486 -0.979608 0.200708 0.0000036390 -0.0000001218 -0.0000056222 0.0000032027 0.0000051757 0.0004079428 0.0842409393 -0.0028381160 0.0000638414 0.0080438949 -0.0000338809 0.0027969976
1664954597.45277 -0.563366 -14.077935 0.125952 0.006259 -0.000995 -0.982049 0.188517 0.0000036148 -0.0000000699 -0.0000047238 0.0000031285 0.0000019151 0.0004080715 0.0845240536 -0.0029962723 0.0000603974 0.0080561387 -0.0000294860 0.0027921636
1664954597.55277 -0.605805 -14.087714 0.125006 0.007058 -0.003613 -0.983513 0.180661 0.0000034631 -0.0000000957 -0.0000050851 0.0000031159 0.0000043571 0.0004080382 0.0846381381 -0.0032317079 0.0000580847 0.0080462357 -0.0000310101 0.0027859343
1664954597.65277 -0.641955 -14.108999 0.125470 0.006018 -0.001998 -0.984521 0.175152 0.0000034475 -0.0000000531 -0.0000044177 0.0000030687 0.0000026621 0.0004080996 0.0848619090 -0.0034357782 0.0000572764 0.0080715127 -0.0000291851 0.0027822119
1664954597.75278 -0.682584 -14.123661 0.125005 0.006890 -0.003525 -0.985925 0.167011 0.0000034545 -0.0000000732 -0.0000049495 0.0000030737 0.0000039292 0.0004081037 0.0850517778 -0.0036583322 0.0000561348 0.0080991525 -0.0000279969 0.0027782046
1664954597.85278 -0.719650 -14.143777 0.125326 0.007313 -0.001772 -0.987974 0.154435 0.0000034734 -0.0000000635 -0.0000055050 0.0000030454 0.0000026199 0.0004081587 0.0852899611 -0.0038617485 0.0000542810 0.0081252650 -0.0000251795 0.0027749734
1664954597.95279 -0.760004 -14.160164 0.126398 0.008149 -0.001608 -0.989749 0.142578 0.0000035389 -0.0000000793 -0.0000061558 0.0000030406 0.0000023886 0.0004081963 0.0854759244 -0.0040859238 0.0000524141 0.0081553979 -0.0000243820 0.0027716788
1664954598.05279 -0.804527 -14.171594 0.129096 0.009827 -0.003264 -0.991300 0.131213 0.0000035990 -0.0000001066 -0.0000073536 0.0000030466 0.0000037413 0.0004081824 0.0856087287 -0.0043340930 0.0000509502 0.0081825559 -0.0000255925 0.0027684786
1664954598.15279 -0.846123 -14.188551 0.131447 0.011062 -0.002460 -0.991842 0.126965 0.0000036550 -0.0000000837 -0.0000084469 0.0000030118 0.0000031402 0.0004081587 0.0858203371 -0.0045707965 0.0000508598 0.0082124238 -0.0000244902 0.0027655799
1664954598.25279 -0.888604 -14.205607 0.132390 0.009860 -0.002896 -0.992106 0.124980 0.0000035997 -0.0000000616 -0.0000074528 0.0000029985 0.0000034115 0.0004081926 0.0859861835 -0.0048026367 0.0000512645 0.0082457049 -0.0000234590 0.0027634016
1664954598.35279 -0.939429 -14.222791 0.131954 0.009990 -0.001731 -0.992473 0.122044 0.0000034079 -0.0000000464 -0.0000078705 0.0000029429 0.0000024863 0.0004081654 0.0862205065 -0.0050894977 0.0000503144 0.0082806485 -0.0000223688 0.0027600270
1664954598.45278 -0.972221 -14.256420 0.139833 0.002858 0.006030 -0.992827 0.119371 0.0000032430 0.0000000473 -0.0000027562 0.0000029558 -0.0000045343 0.0004082492 0.0865490201 -0.0052823252 0.0000496378 0.0082998191 -0.0000172869 0.0027576122
1664954598.55279 -0.996837 -14.292961 0.148504 -0.005299 0.013175 -0.993094 0.116456 0.0000032216 -0.0000000684 0.0000031697 0.0000031987 -0.0000111621 0.0004079806 0.0869135914 -0.0054316389 0.0000489810 0.0082925249 -0.0000090140 0.0027551938
1664954598.65279 -1.019587 -14.310721 0.155430 -0.014121 0.016053 -0.992897 0.117040 0.0000034420 -0.0000003245 0.0000099993 0.0000033876 -0.0000143015 0.0004075357 0.0872214180 -0.0055708832 0.0000490535 0.0082944737 -0.0000029192 0.0027530276
1664954598.75281 -1.043061 -14.307616 0.162590 -0.030309 0.008096 -0.992789 0.115695 0.0000046048 -0.0000005308 0.0000238212 0.0000030956 -0.0000094129 0.0004066515 0.0871391961 -0.0056606898 0.0000468520 0.0082922430 -0.0000072532 0.0027503145
1664954598.85281 -1.057933 -14.307013 0.166287 -0.043288 0.003331 -0.992504 0.114239 0.0000061951 -0.0000005424 0.0000347124 0.0000029735 -0.0000065879 0.0004051797 0.0871431199 -0.0058026732 0.0000438314 0.0083115059 -0.0000120832 0.0027487166
1664954598.95281 -1.063593 -14.316442 0.171066 -0.052854 0.005633 -0.991873 0.115595 0.0000076370 -0.0000009341 0.0000419804 0.0000030758 -0.0000093155 0.0004036670 0.0872674201 -0.0058459848 0.0000421400 0.0083023325 -0.0000132539 0.0027471449
1664954599.05280 -1.074510 -14.315028 0.173221 -0.063549 0.002448 -0.990846 0.119077 0.0000096888 -0.0000009719 0.0000506918 0.0000029963 -0.0000080054 0.0004016459 0.0872446100 -0.0059115586 0.0000399933 0.0082750256 -0.0000149040 0.0027445488
1664954599.15281 -1.109185 -14.319105 0.176639 -0.074718 -0.003438 -0.990048 0.119204 0.0000123419 -0.0000006312 0.0000600491 0.0000028523 -0.0000044762 0.0003991011 0.0871608313 -0.0060792755 0.0000334674 0.0082783616 -0.0000181206 0.0027418726
1664954599.25282 -1.158207 -14.333832 0.178540 -0.079006 -0.002233 -0.990024 0.116639 0.0000133557 -0.0000008485 0.0000631701 0.0000028253 -0.0000055665 0.0003980903 0.0873747188 -0.0063606196 0.0000250656 0.0082597271 -0.0000184675 0.0027406476
1664954599.35281 -1.180332 -14.353509 0.185470 -0.095628 0.001108 -0.988505 0.117094 0.0000179932 -0.0000018791 0.0000757102 0.0000029886 -0.0000100173 0.0003933423 0.0875503670 -0.0064557695 0.0000181702 0.0082631556 -0.0000197925 0.0027397334
1664954599.45283 -1.195317 -14.362206 0.190743 -0.109190 -0.001026 -0.986908 0.118701 0.0000224785 -0.0000020825 0.0000858791 0.0000029556 -0.0000096307 0.0003889402 0.0875886703 -0.0065687142 0.0000113364 0.0082851474 -0.0000214213 0.0027387928
1664954599.55283 -1.212752 -14.360474 0.195212 -0.123964 -0.007669 -0.984999 0.119799 0.0000282510 -0.0000014636 0.0000972795 0.0000027989 -0.0000059220 0.0003833262 0.0875346788 -0.0066168740 0.0000049513 0.0082961555 -0.0000223853 0.0027375352
1664954599.65283 -1.228684 -14.370254 0.199163 -0.138405 -0.008532 -0.982695 0.122808 0.0000342844 -0.0000019167 0.0001074838 0.0000028080 -0.0000068875 0.0003773144 0.0876378670 -0.0067129494 -0.0000012477 0.0083168330 -0.0000224745 0.0027370790
1664954599.75284 -1.241125 -14.381238 0.204865 -0.153943 -0.008199 -0.980376 0.122870 0.0000412342 -0.0000026510 0.0001180762 0.0000028328 -0.0000083731 0.0003701688 0.0877062699 -0.0067742088 -0.0000107855 0.0083167482 -0.0000221604 0.0027361278
1664954599.85285 -1.262072 -14.384944 0.207771 -0.165930 -0.011726 -0.977210 0.131873 0.0000473973 -0.0000027879 0.0001261609 0.0000027855 -0.0000081361 0.0003640536 0.0877296050 -0.0068544112 -0.0000182992 0.0083334665 -0.0000229951 0.0027355518
1664954599.95284 -1.303098 -14.417159 0.214378 -0.166654 -0.002150 -0.976310 0.137991 0.0000469981 -0.0000055366 0.0001254621 0.0000032414 -0.0000160512 0.0003639598 0.0880887051 -0.0070456951 -0.0000241424 0.0083682343 -0.0000227093 0.0027350828
1664954600.05283 -1.357620 -14.458860 0.222271 -0.161624 0.011330 -0.976499 0.142123 0.0000435351 -0.0000087136 0.0001206718 0.0000043417 -0.0000263168 0.0003662625 0.0885445266 -0.0073703967 -0.0000296162 0.0084224297 -0.0000233617 0.0027347785
1664954600.15283 -1.397350 -14.472679 0.235662 -0.165591 0.013670 -0.975692 0.142893 0.0000452930 -0.0000097344 0.0001229503 0.0000046344 -0.0000285866 0.0003641256 0.0886446436 -0.0076222800 -0.0000363440 0.0084639674 -0.0000284115 0.0027346837
