# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1666059851.65137 -0.015257 -15.132803 -0.243607 0.003126 0.011124 -0.692629 0.721201 0.0000047384 0.0000002159 -0.0000078983 0.0000045097 -0.0000044966 0.0004063769 0.0972783395 0.0000148786 0.0000019552 0.0096436484 0.0002604691 0.0052422589
1666059851.75141 -0.011243 -15.289265 -0.245431 0.004344 0.010218 -0.692443 0.721387 0.0000047476 0.0000001502 -0.0000079698 0.0000044841 -0.0000030051 0.0004064355 0.0992431888 0.0000303709 0.0000023791 0.0097850596 0.0002660158 0.0052939589
1666059851.85139 -0.004302 -15.442597 -0.246751 0.004244 0.009862 -0.691432 0.722361 0.0000046597 0.0000001361 -0.0000076667 0.0000044429 -0.0000028321 0.0004063680 0.1011713048 0.0000676494 0.0000001044 0.0099122841 0.0002696511 0.0053403863
1666059851.95141 0.005123 -15.591110 -0.249426 0.002066 0.009620 -0.690859 0.722923 0.0000046626 0.0000001388 -0.0000063948 0.0000044876 -0.0000042368 0.0004064129 0.1030761671 0.0001382711 -0.0000014762 0.0100495579 0.0002732880 0.0053894775
1666059852.05141 0.013147 -15.738237 -0.248784 0.001587 0.008918 -0.690127 0.723631 0.0000046393 0.0000001309 -0.0000058752 0.0000045043 -0.0000042368 0.0004064142 0.1049860601 0.0001739573 -0.0000044405 0.0101725461 0.0002767799 0.0054363676
1666059852.15143 0.021477 -15.880459 -0.250046 -0.000431 0.006644 -0.689536 0.724220 0.0000045889 0.0000001180 -0.0000034321 0.0000045217 -0.0000039471 0.0004064768 0.1068616022 0.0002228525 -0.0000063257 0.0103040046 0.0002812873 0.0054837383
1666059852.25144 0.029419 -16.026196 -0.249186 -0.001366 0.006044 -0.689026 0.724710 0.0000045731 0.0000001158 -0.0000024177 0.0000045360 -0.0000041589 0.0004064876 0.1087752269 0.0002820592 -0.0000086523 0.0104317699 0.0002826386 0.0055300994
1666059852.35144 0.042831 -16.174293 -0.243908 -0.003047 0.004916 -0.688494 0.725219 0.0000045386 0.0000000610 -0.0000009289 0.0000044825 -0.0000044940 0.0004064813 0.1107187372 0.0003435090 -0.0000084337 0.0105571045 0.0002836919 0.0055783107
1666059852.45145 0.050910 -16.329831 -0.241775 -0.004380 0.002207 -0.687863 0.725824 0.0000044965 0.0000001089 0.0000012495 0.0000044605 -0.0000036325 0.0004065107 0.1127158002 0.0004161130 -0.0000089403 0.0106879120 0.0002854207 0.0056249130
1666059852.55146 0.056753 -16.484196 -0.240698 -0.006280 0.000175 -0.687030 0.726602 0.0000045269 0.0000001084 0.0000036339 0.0000044739 -0.0000039396 0.0004064636 0.1148502526 0.0004945854 -0.0000079467 0.0108328295 0.0002849152 0.0056746542
1666059852.65147 0.067839 -16.640065 -0.237158 -0.007609 0.000886 -0.686291 0.727287 0.0000045248 0.0000000829 0.0000039565 0.0000045018 -0.0000050355 0.0004064421 0.1170317203 0.0005557506 -0.0000068564 0.0109818992 0.0002844273 0.0057241089
1666059852.75148 0.075980 -16.794656 -0.235621 -0.008767 -0.000354 -0.685156 0.728343 0.0000045380 0.0000000746 0.0000052427 0.0000045100 -0.0000050059 0.0004064272 0.1191747864 0.0006159650 -0.0000046809 0.0111320017 0.0002858356 0.0057758260
1666059852.85149 0.083220 -16.955202 -0.236188 -0.006894 0.000879 -0.684149 0.729309 0.0000045329 0.0000001088 0.0000036056 0.0000045219 -0.0000044880 0.0004065056 0.1214137826 0.0006704969 -0.0000014391 0.0112897535 0.0002887357 0.0058304927
1666059852.95150 0.092829 -17.116670 -0.234468 -0.005557 0.002141 -0.683805 0.729641 0.0000045375 0.0000001233 0.0000022125 0.0000045000 -0.0000044642 0.0004064838 0.1236689851 0.0007316243 0.0000021027 0.0114505801 0.0002939317 0.0058849108
1666059853.05150 0.103190 -17.277366 -0.233152 -0.005799 0.002427 -0.682978 0.730412 0.0000045476 0.0000001373 0.0000020353 0.0000045121 -0.0000047248 0.0004064745 0.1259332644 0.0008094583 0.0000052266 0.0116134974 0.0002999605 0.0059398131
1666059853.15151 0.110212 -17.436880 -0.234840 -0.004286 0.002190 -0.682070 0.731271 0.0000045532 0.0000001536 0.0000013386 0.0000044871 -0.0000037295 0.0004065117 0.1282650702 0.0008677164 0.0000092359 0.0117800456 0.0003055131 0.0059951193
1666059853.25152 0.120430 -17.597988 -0.230129 -0.004882 0.001335 -0.681719 0.731596 0.0000045531 0.0000001236 0.0000022339 0.0000044511 -0.0000036778 0.0004064418 0.1305184766 0.0009351766 0.0000109823 0.0119374096 0.0003105368 0.0060440196
1666059853.35153 0.133753 -17.760091 -0.231345 -0.006016 0.002299 -0.681063 0.732196 0.0000045658 0.0000001208 0.0000022086 0.0000044839 -0.0000049546 0.0004064198 0.1328655360 0.0010465519 0.0000131656 0.0121020093 0.0003159328 0.0060963598
1666059853.45153 0.142650 -17.921486 -0.228335 -0.004992 0.002086 -0.680435 0.732788 0.0000045504 0.0000001219 0.0000017578 0.0000044543 -0.0000042184 0.0004064289 0.1352533198 0.0011092722 0.0000153116 0.0122627607 0.0003178423 0.0061479826
1666059853.55153 0.151035 -18.067092 -0.221163 -0.004538 0.001127 -0.679486 0.733674 0.0000045565 0.0000001152 0.0000019143 0.0000044386 -0.0000032196 0.0004064528 0.1376477778 0.0011861287 0.0000186482 0.0124246480 0.0003212071 0.0062022529
1666059853.65151 0.159101 -18.217257 -0.209515 -0.004516 -0.000192 -0.679307 0.733840 0.0000045833 0.0000001111 0.0000029993 0.0000044064 -0.0000024774 0.0004064477 0.1398172585 0.0012495221 0.0000198039 0.0125857371 0.0003246522 0.0062496924
1666059853.75152 0.173310 -18.383260 -0.210112 -0.004500 0.000822 -0.678162 0.734899 0.0000045583 0.0000001177 0.0000022058 0.0000044139 -0.0000034715 0.0004064403 0.1421456366 0.0013658667 0.0000183839 0.0127312773 0.0003274081 0.0062906846
1666059853.85150 0.182703 -18.546982 -0.210814 -0.002682 0.000908 -0.677483 0.735533 0.0000045848 0.0000001376 0.0000012606 0.0000044122 -0.0000022678 0.0004065096 0.1447360721 0.0014491017 0.0000217243 0.0129002488 0.0003287130 0.0063464038
1666059853.95150 0.192199 -18.716169 -0.209387 -0.001983 0.000481 -0.677131 0.735860 0.0000045868 0.0000001849 0.0000011080 0.0000044073 -0.0000015385 0.0004064832 0.1472336067 0.0015274808 0.0000222801 0.0130486755 0.0003282140 0.0063903805
1666059854.05150 0.204108 -18.876335 -0.203240 -0.001335 0.001421 -0.676209 0.736708 0.0000045339 0.0000001716 0.0000001498 0.0000043796 -0.0000016361 0.0004064848 0.1498454275 0.0016274880 0.0000258570 0.0132116445 0.0003326894 0.0064436800
1666059854.15150 0.215563 -19.031402 -0.198590 -0.001193 0.001373 -0.675380 0.737468 0.0000045934 0.0000001858 -0.0000000067 0.0000044078 -0.0000014603 0.0004065386 0.1523033125 0.0017206805 0.0000281511 0.0133883467 0.0003352164 0.0064951073
1666059854.25151 0.226085 -19.180346 -0.194532 -0.001311 -0.000704 -0.673844 0.738872 0.0000046338 0.0000001735 0.0000012947 0.0000044453 -0.0000004938 0.0004066066 0.1547078362 0.0018086254 0.0000302468 0.0135632891 0.0003371473 0.0065472470
1666059854.35150 0.236676 -19.332679 -0.188231 -0.001460 -0.002437 -0.673942 0.738779 0.0000046913 0.0000001781 0.0000025154 0.0000044673 0.0000002657 0.0004066498 0.1570501158 0.0019002905 0.0000306968 0.0137266704 0.0003383857 0.0065964319
1666059854.45150 0.250960 -19.493866 -0.181850 -0.000639 -0.000894 -0.673093 0.739557 0.0000046066 0.0000002270 0.0000014437 0.0000044127 0.0000001257 0.0004065911 0.1595278918 0.0020204907 0.0000269435 0.0138627411 0.0003366586 0.0066334239
1666059854.55151 0.266004 -19.654012 -0.176954 -0.001488 -0.001532 -0.672483 0.740110 0.0000045855 0.0000002118 0.0000020808 0.0000043923 0.0000001239 0.0004065931 0.1620463369 0.0021393782 0.0000275497 0.0140031104 0.0003332376 0.0066823526
1666059854.65150 0.280811 -19.807757 -0.175160 -0.003386 -0.002443 -0.671779 0.740740 0.0000046774 0.0000002415 0.0000037328 0.0000044305 -0.0000006709 0.0004066181 0.1646315871 0.0022838726 0.0000296195 0.0141761846 0.0003280667 0.0067344086
1666059854.75150 0.297729 -19.963394 -0.170412 -0.003696 -0.001245 -0.670549 0.741855 0.0000046452 0.0000002138 0.0000030655 0.0000043987 -0.0000015731 0.0004065773 0.1672241055 0.0024265121 0.0000305780 0.0143499218 0.0003245765 0.0067845108
1666059854.85150 0.308682 -20.120460 -0.166793 -0.003738 -0.003148 -0.669130 0.743129 0.0000046276 0.0000002048 0.0000043691 0.0000043844 -0.0000007114 0.0004065682 0.1697677730 0.0025385169 0.0000326392 0.0145148529 0.0003221864 0.0068344901
1666059854.95149 0.322750 -20.282543 -0.160465 -0.003852 -0.004209 -0.667972 0.744164 0.0000045898 0.0000001973 0.0000047705 0.0000043421 0.0000000010 0.0004065267 0.1724737795 0.0026570120 0.0000361584 0.0146804254 0.0003206443 0.0068829446
1666059855.05149 0.343349 -20.458065 -0.153231 -0.004401 -0.001689 -0.667696 0.744419 0.0000045688 0.0000001753 0.0000037139 0.0000043270 -0.0000015907 0.0004065089 0.1752719942 0.0028419813 0.0000401164 0.0148403118 0.0003177976 0.0069344503
1666059855.15150 0.361310 -20.612213 -0.143507 -0.003884 0.001752 -0.666124 0.745829 0.0000044603 0.0000001640 0.0000010354 0.0000043031 -0.0000032085 0.0004064942 0.1782032824 0.0030334429 0.0000465824 0.0149914990 0.0003129622 0.0069787639
1666059855.25150 0.374706 -20.749619 -0.139153 -0.003910 -0.000173 -0.665726 0.746186 0.0000045063 0.0000001494 0.0000025726 0.0000042997 -0.0000025207 0.0004065095 0.1805650091 0.0031467034 0.0000464714 0.0151547814 0.0003168517 0.0070256698
1666059855.35150 0.384759 -20.874921 -0.131599 -0.005997 -0.005061 -0.663769 0.747897 0.0000046289 0.0000001690 0.0000063653 0.0000042997 -0.0000009002 0.0004064519 0.1828197103 0.0032477807 0.0000443512 0.0152719991 0.0003258332 0.0070701801
1666059855.45150 0.403642 -21.001345 -0.126489 -0.008737 -0.007558 -0.661506 0.749851 0.0000047536 0.0000001866 0.0000093008 0.0000043088 -0.0000014703 0.0004063322 0.1850825501 0.0034219156 0.0000363743 0.0153233792 0.0003361308 0.0071010860
1666059855.55150 0.429959 -21.150763 -0.129425 -0.005652 -0.001546 -0.659494 0.751687 0.0000045511 0.0000001989 0.0000041860 0.0000043263 -0.0000028179 0.0004065161 0.1877344442 0.0036455234 0.0000305720 0.0153770918 0.0003213239 0.0071322491
1666059855.65149 0.453301 -21.313677 -0.115269 -0.004881 -0.001480 -0.658470 0.752590 0.0000045970 0.0000002335 0.0000037202 0.0000043291 -0.0000023164 0.0004065572 0.1903659408 0.0038536170 0.0000286166 0.0154905333 0.0003144911 0.0071710022
1666059855.75150 0.470752 -21.481701 -0.104594 -0.003436 -0.002509 -0.658229 0.752806 0.0000045898 0.0000002539 0.0000035859 0.0000043055 -0.0000008641 0.0004065740 0.1932689451 0.0040639900 0.0000329274 0.0155903596 0.0003001696 0.0072118897
1666059855.85150 0.489501 -21.645368 -0.092962 -0.002973 0.000318 -0.656580 0.754250 0.0000045553 0.0000002315 0.0000013776 0.0000042713 -0.0000018724 0.0004065880 0.1961757186 0.0042917246 0.0000417671 0.0156995353 0.0002828208 0.0072529595
1666059855.95150 0.507597 -21.793582 -0.089565 -0.007006 -0.002957 -0.655826 0.754874 0.0000045878 0.0000001624 0.0000055448 0.0000042561 -0.0000025745 0.0004065277 0.1987706669 0.0044498031 0.0000504894 0.0158639069 0.0002785152 0.0072943560
1666059856.05151 0.525580 -21.948686 -0.075439 -0.008908 -0.005481 -0.654289 0.756172 0.0000045949 0.0000001172 0.0000081007 0.0000042348 -0.0000026649 0.0004064280 0.2013561629 0.0046225577 0.0000565462 0.0160031712 0.0002823307 0.0073277436
1666059856.15149 0.543110 -22.084401 -0.068282 -0.009218 -0.005993 -0.653176 0.757127 0.0000046454 0.0000001349 0.0000086389 0.0000042291 -0.0000023889 0.0004064253 0.2041834086 0.0048084375 0.0000621889 0.0161821575 0.0002857953 0.0073678099
1666059856.25148 0.565972 -22.219044 -0.054525 -0.010339 -0.003734 -0.652704 0.757533 0.0000045823 0.0000000966 0.0000077334 0.0000042425 -0.0000041580 0.0004064275 0.2066807459 0.0050394656 0.0000590955 0.0163252181 0.0002907695 0.0073932319
1666059856.35147 0.588223 -22.349878 -0.052247 -0.011815 -0.003200 -0.649279 0.760452 0.0000046277 0.0000000753 0.0000082376 0.0000042703 -0.0000055975 0.0004063537 0.2091950327 0.0052759051 0.0000548391 0.0164539361 0.0002866580 0.0074168084
1666059856.45147 0.609064 -22.501829 -0.039198 -0.010569 -0.004080 -0.648939 0.760756 0.0000046547 0.0000001044 0.0000081512 0.0000042224 -0.0000042943 0.0004064020 0.2117781240 0.0054577416 0.0000552377 0.0166022429 0.0002797025 0.0074537431
1666059856.55146 0.634661 -22.656881 -0.028105 -0.011353 -0.002794 -0.648300 0.761295 0.0000046859 0.0000001021 0.0000076981 0.0000042468 -0.0000052672 0.0004064064 0.2146682307 0.0057453394 0.0000584288 0.0167622667 0.0002799604 0.0074895889
1666059856.65146 0.658489 -22.811386 -0.017522 -0.011917 -0.002226 -0.647566 0.761913 0.0000047144 0.0000001016 0.0000076531 0.0000042652 -0.0000059610 0.0004064038 0.2175891355 0.0060163039 0.0000683158 0.0169410570 0.0002694773 0.0075284746
1666059856.75146 0.677241 -22.971363 -0.008158 -0.009419 -0.002468 -0.647505 0.761999 0.0000046979 0.0000001504 0.0000067280 0.0000042140 -0.0000046789 0.0004064585 0.2204935944 0.0062230095 0.0000793204 0.0171087506 0.0002671022 0.0075670703
1666059856.85146 0.701013 -23.123599 0.002120 -0.010606 -0.003115 -0.647259 0.762190 0.0000047493 0.0000001469 0.0000076313 0.0000042084 -0.0000050057 0.0004064081 0.2234061627 0.0064743940 0.0000895353 0.0172825811 0.0002649395 0.0076048790
1666059856.95146 0.722871 -23.276293 0.013272 -0.011346 -0.003783 -0.645455 0.763705 0.0000047213 0.0000001102 0.0000082908 0.0000041765 -0.0000048028 0.0004063660 0.2262782463 0.0067160258 0.0001011541 0.0174640754 0.0002652991 0.0076383620
1666059857.05146 0.745492 -23.430914 0.024568 -0.010523 -0.002829 -0.644528 0.764503 0.0000046331 0.0000001231 0.0000073704 0.0000041532 -0.0000049247 0.0004063683 0.2292302088 0.0069659157 0.0001112386 0.0176447466 0.0002671615 0.0076691208
1666059857.15147 0.769078 -23.578715 0.036593 -0.009907 -0.002539 -0.643935 0.765012 0.0000045783 0.0000001282 0.0000069261 0.0000041334 -0.0000048470 0.0004063796 0.2322395247 0.0072255233 0.0001194602 0.0178411174 0.0002688550 0.0077087674
1666059857.25147 0.792425 -23.724444 0.046140 -0.010005 -0.003318 -0.642046 0.766593 0.0000046126 0.0000001336 0.0000074609 0.0000041244 -0.0000045072 0.0004063879 0.2350846559 0.0074839413 0.0001262577 0.0180431714 0.0002680751 0.0077426557
1666059857.35146 0.816266 -23.871099 0.050767 -0.008499 -0.002664 -0.642594 0.766155 0.0000045724 0.0000001586 0.0000063334 0.0000041047 -0.0000039940 0.0004064510 0.2379975892 0.0077545102 0.0001293511 0.0182422637 0.0002685050 0.0077745007
1666059857.45147 0.837422 -24.016904 0.051876 -0.009098 -0.005389 -0.641713 0.766872 0.0000046425 0.0000001388 0.0000085220 0.0000040584 -0.0000031697 0.0004063801 0.2407305900 0.0079943336 0.0001296962 0.0183854861 0.0002562557 0.0078036764
1666059857.55146 0.864111 -24.155673 0.054179 -0.009389 -0.004280 -0.639459 0.768756 0.0000045570 0.0000001167 0.0000075525 0.0000040498 -0.0000035276 0.0004064189 0.2437592215 0.0082823218 0.0001299409 0.0185214340 0.0002677763 0.0078312582
1666059857.65146 0.890422 -24.294633 0.060856 -0.011136 -0.007301 -0.638591 0.769431 0.0000046698 0.0000000903 0.0000104132 0.0000040398 -0.0000032548 0.0004063029 0.2464386323 0.0085641438 0.0001333627 0.0186923544 0.0002660330 0.0078695856
1666059857.75146 0.917077 -24.432890 0.068027 -0.012267 -0.008231 -0.638243 0.769693 0.0000046519 0.0000000378 0.0000115524 0.0000040124 -0.0000033448 0.0004062379 0.2493092831 0.0088724660 0.0001341375 0.0188686018 0.0002600801 0.0078990444
1666059857.85146 0.944027 -24.580332 0.070726 -0.009507 -0.005817 -0.636850 0.770907 0.0000045169 0.0000000817 0.0000086649 0.0000040098 -0.0000030043 0.0004064064 0.2522460538 0.0091867819 0.0001352787 0.0190430680 0.0002535257 0.0079278867
1666059857.95146 0.970105 -24.719273 0.075119 -0.010931 -0.007693 -0.636593 0.771084 0.0000045584 0.0000000363 0.0000106243 0.0000039800 -0.0000029756 0.0004063137 0.2550094318 0.0094831022 0.0001372130 0.0192242859 0.0002494795 0.0079524967
1666059858.05146 0.994957 -24.855323 0.075526 -0.010287 -0.007525 -0.635000 0.772407 0.0000045612 0.0000000644 0.0000102186 0.0000039827 -0.0000026644 0.0004063652 0.2578928773 0.0097933488 0.0001418341 0.0194178816 0.0002470297 0.0079835204
1666059858.15146 1.019149 -24.995207 0.080514 -0.007949 -0.007288 -0.634345 0.772975 0.0000045355 0.0000001218 0.0000088857 0.0000039719 -0.0000013948 0.0004064571 0.2607655140 0.0100723188 0.0001458301 0.0196057515 0.0002521454 0.0080191698
1666059858.25145 1.043059 -25.136515 0.082956 -0.007727 -0.008741 -0.634167 0.773108 0.0000045400 0.0000001178 0.0000097397 0.0000039391 -0.0000005921 0.0004064142 0.2636457456 0.0103696986 0.0001506804 0.0197871373 0.0002643627 0.0080492946
1666059858.35145 1.072809 -25.286749 0.091811 -0.009861 -0.009634 -0.632748 0.774235 0.0000046259 0.0000000982 0.0000113180 0.0000039435 -0.0000014023 0.0004063373 0.2666176611 0.0107145830 0.0001579897 0.0199809242 0.0002674465 0.0080792686
1666059858.45145 1.106255 -25.438017 0.102536 -0.011511 -0.008407 -0.633078 0.773957 0.0000046341 0.0000000685 0.0000113475 0.0000039636 -0.0000028890 0.0004063418 0.2698308102 0.0111007176 0.0001688170 0.0201762296 0.0002680892 0.0081129529
1666059858.55145 1.133327 -25.592462 0.107019 -0.010961 -0.008346 -0.631190 0.775506 0.0000046263 0.0000000883 0.0000110042 0.0000039672 -0.0000026656 0.0004063911 0.2730136022 0.0114504025 0.0001824994 0.0203667688 0.0002610873 0.0081480573
1666059858.65145 1.157461 -25.744662 0.111902 -0.009732 -0.009229 -0.630370 0.776179 0.0000046104 0.0000001150 0.0000109554 0.0000039411 -0.0000015201 0.0004063943 0.2762151265 0.0117611992 0.0001983385 0.0205494736 0.0002563640 0.0081781270
1666059858.75145 1.185284 -25.889333 0.117452 -0.009425 -0.009509 -0.627894 0.778184 0.0000046147 0.0000001292 0.0000108880 0.0000039443 -0.0000011190 0.0004064396 0.2793730792 0.0120931244 0.0002122984 0.0207581001 0.0002543100 0.0082149072
1666059858.85143 1.216096 -26.021740 0.121864 -0.010651 -0.008128 -0.625040 0.780478 0.0000046214 0.0000001036 0.0000106277 0.0000039776 -0.0000026564 0.0004064677 0.2823117456 0.0124744336 0.0002206964 0.0209804113 0.0002499194 0.0082426969
1666059858.95142 1.247220 -26.150570 0.123401 -0.011025 -0.005943 -0.621548 0.783276 0.0000045717 0.0000000820 0.0000094691 0.0000040080 -0.0000039978 0.0004065175 0.2851545128 0.0128548238 0.0002211747 0.0211857841 0.0002505009 0.0082630151
1666059859.05141 1.274116 -26.280070 0.121860 -0.008725 -0.003286 -0.616539 0.787270 0.0000044740 0.0000001060 0.0000067581 0.0000040128 -0.0000040482 0.0004066465 0.2879559731 0.0132089426 0.0002150466 0.0213324323 0.0002502583 0.0082724069
1666059859.15141 1.303471 -26.406343 0.128746 -0.010896 -0.006533 -0.613928 0.789259 0.0000045524 0.0000000587 0.0000098279 0.0000040093 -0.0000039907 0.0004064894 0.2905599514 0.0135298961 0.0002089295 0.0214517448 0.0002704609 0.0082811362
1666059859.25140 1.337057 -26.549981 0.134820 -0.009975 -0.004678 -0.611781 0.790951 0.0000044678 0.0000000742 0.0000080864 0.0000040095 -0.0000041664 0.0004065829 0.2935933410 0.0139450792 0.0002088883 0.0216224590 0.0002717533 0.0082941593
1666059859.35139 1.380317 -26.682867 0.136363 -0.008619 -0.000547 -0.611003 0.791581 0.0000043269 0.0000000682 0.0000048173 0.0000040025 -0.0000054789 0.0004066201 0.2969167427 0.0144438797 0.0002093878 0.0216908381 0.0002552268 0.0082936548
1666059859.45139 1.413426 -26.818487 0.140578 -0.006775 -0.000307 -0.609213 0.792977 0.0000042871 0.0000000839 0.0000036560 0.0000039642 -0.0000043509 0.0004066822 0.2999045735 0.0149225053 0.0002179909 0.0218888036 0.0002339552 0.0083064979
1666059859.55139 1.453125 -26.962409 0.142842 -0.002337 0.004671 -0.610072 0.792329 0.0000042562 0.0000001403 -0.0000015697 0.0000039454 -0.0000040764 0.0004067059 0.3031328895 0.0153809570 0.0002237811 0.0221039364 0.0002296934 0.0083171607
1666059859.65139 1.494996 -27.090576 0.154044 -0.006087 0.002586 -0.608834 0.793270 0.0000042380 0.0000000928 0.0000014869 0.0000039620 -0.0000051182 0.0004066674 0.3059209405 0.0158737147 0.0002261595 0.0223053692 0.0002115560 0.0083169547
1666059859.75138 1.538043 -27.225193 0.161247 -0.006362 0.004484 -0.607180 0.794526 0.0000042158 0.0000001009 0.0000003895 0.0000039940 -0.0000062877 0.0004066257 0.3087459127 0.0163835326 0.0002210913 0.0225027194 0.0001888260 0.0083157771
1666059859.85138 1.556405 -27.320766 0.168496 -0.011052 -0.007929 -0.606235 0.795170 0.0000044715 0.0000000078 0.0000106912 0.0000039178 -0.0000034242 0.0004064164 0.3111091495 0.0167153706 0.0002129079 0.0226536685 0.0001727383 0.0083164361
